GroupID|RecordID|SF|SFUI|NormSF|LF|LFUI|NormLF|Source|SFEUI|LFEUI|Type|PrefSF|Score|Count|Frequency|UMLS.CUI
|R188051|PER|S054484|per|PERIOD protein|L025683|PERIOD protein|UMLS|E0700323|E0700318|abbreviation|||||
|R188052|PER|S054484|per|period protein|L126302|PERIOD protein|UMLS|E0700323|E0700318|abbreviation|||||
|R188066|Put|S058661|put|putrescin|L136876|putrescin|UMLS|E0700327|E0051319|abbreviation|||||
|R188067|Put|S058661|put|putrescine|L136877|putrescin|UMLS|E0700327|E0051319|abbreviation|||||
|R188068|Put|S058661|put|putamen|L136870|putamen|UMLS|E0700327|E0051311|abbreviation|||||
|R188069|Put|S058661|put|proline utilisation|L134754|proline utilisation|UMLS|E0700327|E0700324|abbreviation|||||
|R188070|Put|S058661|put|proline utilization|L134755|proline utilisation|UMLS|E0700327|E0700324|abbreviation|||||
|R188072|PYR|S057382|pyr|pyrene|L136932|pyrene|UMLS|E0700332|E0070203|abbreviation|||||
|R188073|PYR|S057382|pyr|pyruvate|L137066|pyruvate|UMLS|E0700332|E0302112|abbreviation|||||
|R188074|Pyr|S058717|pyr|pyrene|L136932|pyrene|UMLS|E0700332|E0070203|abbreviation|||||
|R188075|Pyr|S058717|pyr|pyruvate|L137066|pyruvate|UMLS|E0700332|E0302112|abbreviation|||||
|R188090|PGN|S054832|pgn|plasminogen|L129500|plasminogen|UMLS|E0700339|E0048224|abbreviation|||||
|R188152|Pf|S057781|pf|water permeability coefficient|L168158|water permeability coefficient|UMLS|E0700365|E0700353|abbreviation|||||
|R188154|PF|S054573|pf|postfertilisation|L132319|postfertilisation|UMLS|E0700366|E0417839|acronym|||||
|R188155|PF|S054573|pf|postfertilization|L132320|postfertilisation|UMLS|E0700366|E0417839|acronym|||||
|R188156|PF|S054573|pf|post-fertilisation|L131841|postfertilisation|UMLS|E0700366|E0417839|acronym|||||
|R188157|PF|S054573|pf|post-fertilization|L131842|postfertilisation|UMLS|E0700366|E0417839|acronym|||||
|R188166|PF|S054573|pf|postfertilisation|L132319|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188167|PF|S054573|pf|postfertilization|L132320|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188170|PF|S054573|pf|post-fertilisation|L131841|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188171|PF|S054573|pf|post-fertilization|L131842|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188172|pF|S094914|pf|postfertilisation|L132319|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188173|pF|S094914|pf|postfertilization|L132320|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188176|pF|S094914|pf|post-fertilisation|L131841|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188177|pF|S094914|pf|post-fertilization|L131842|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188178|pf|S095630|pf|postfertilisation|L132319|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188179|pf|S095630|pf|postfertilization|L132320|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188182|pf|S095630|pf|post-fertilisation|L131841|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188183|pf|S095630|pf|post-fertilization|L131842|postfertilisation|UMLS|E0700367|E0700360|acronym|||||
|R188188|PNG|S055970|png|Papua New Guinean|L025957|Papua New Guinean|UMLS|E0700373|E0700370|acronym|||||
|R188189|PNG|S055970|png|PAN GU|L025632|PAN GU|UMLS|E0700374|E0700368|abbreviation|||||
|R188190|PNG|S055970|png|pan gu|L123877|PAN GU|UMLS|E0700374|E0700368|abbreviation|||||
|R188193|PKC|S055348|pkc|proteinkinase C|L135855|proteinkinase C|UMLS|E0700375|E0050561|acronym|||||
|R188194|PKC|S055348|pkc|protein kinase C|L135526|proteinkinase C|UMLS|E0700375|E0050561|acronym|||||
|R188195|PKC|S055348|pkc|proteinkinase-C|L135857|proteinkinase C|UMLS|E0700375|E0050561|acronym|||||
|R188196|PKC|S055348|pkc|protein kinase-C|L135651|proteinkinase C|UMLS|E0700375|E0050561|acronym|||||
|R188197|PKC|S055348|pkc|protein-kinase C|L135799|proteinkinase C|UMLS|E0700375|E0050561|acronym|||||
|R188198|PKC|S055348|pkc|protein-kinase-C|L135800|proteinkinase C|UMLS|E0700375|E0050561|acronym|||||
|R188244|PLA|S055487|pla|placebo|L129095|placebo|UMLS|E0700409|E0048120|abbreviation|||||
|R188245|PLA|S055487|pla|left atrial pressure|L101873|left atrial pressure|UMLS|E0700409|E0579939|abbreviation|||||
|R188246|PLA|S055487|pla|left-atrial pressure|L102180|left atrial pressure|UMLS|E0700409|E0579939|abbreviation|||||
|R188250|PLA|S055487|pla|left atrial pressure|L101873|left atrial pressure|UMLS|E0700410|E0579939|abbreviation|||||
|R188251|PLA|S055487|pla|left-atrial pressure|L102180|left atrial pressure|UMLS|E0700410|E0579939|abbreviation|||||
|R188252|Pla|S058063|pla|left atrial pressure|L101873|left atrial pressure|UMLS|E0700410|E0579939|abbreviation|||||
|R188253|Pla|S058063|pla|left-atrial pressure|L102180|left atrial pressure|UMLS|E0700410|E0579939|abbreviation|||||
|R188307|PPA|S056198|ppa|pulmonary artery pressure|L136406|pulmonary artery pressure|UMLS|E0700494|E0500001|acronym|||||
|R188308|PPA|S056198|ppa|pulmonary-artery pressure|L136567|pulmonary artery pressure|UMLS|E0700494|E0500001|acronym|||||
|R188309|PPA|S056198|ppa|pulmonary arterial pressure|L136369|pulmonary arterial pressure|UMLS|E0700494|E0355286|acronym|||||
|R188379|PAC|S053212|pac|paclitaxel|L123644|paclitaxel|UMLS|E0700577|E0406270|abbreviation|||||
|R188391|Po|S058130|po|open state probability|L121669|open state probability|UMLS|E0700592|E0629543|acronym|||||
|R188392|Po|S058130|po|open-state probability|L121696|open state probability|UMLS|E0700592|E0629543|acronym|||||
|R188393|Po|S058130|po|channel open probability|L056164|channel open probability|UMLS|E0700592|E0700077|acronym|||||
|R188394|Po|S058130|po|open probability|L121640|open probability|UMLS|E0700592|E0700072|acronym|||||
|R188462|PE|S054252|pe|periventricular nucleus|L126677|periventricular nucleus|UMLS|E0700622|E0700621|abbreviation|||||
|R188464|PE|S054252|pe|postexposure|L132315|postexposure|UMLS|E0700623|E0049189|acronym|||||
|R188465|PE|S054252|pe|post-exposure|L131837||UMLS|E0700623|E0049189|acronym|||||
|R188562|PYD|S057369|pyd|pyridinoline|L136956|pyridinoline|UMLS|E0700639|E0419694|abbreviation|||||
|R188765|PAR|S053442|par|paracetamol|L124312|paracetamol|UMLS|E0700689|E0045394|abbreviation|||||
|R188820|PAN|S053363|pan|polyaniline|L130445|polyaniline|UMLS|E0700716|E0519415|abbreviation|||||
|R188892|PLI|S055675|pli|plaque index|L129209|plaque index|UMLS|E0700800|E0519397|abbreviation|||||
|R188893|PLI|S055675|pli|plaque index|L129209|plaque index|UMLS|E0700801|E0519397|abbreviation|||||
|R188914|PFN|S054631|pfn|plasma fibronectin|L129297|plasma fibronectin|UMLS|E0700811|E0700362|abbreviation|||||
|R188919|PLT|S055730|plt|pyoluteorin|L136916|pyoluteorin|UMLS|E0700815|E0539481|abbreviation|||||
|R188920|PLT|S055730|plt|plantaris|L129200|plantaris|UMLS|E0700815|E0579482|abbreviation|||||
|R189218|PLN|S055692|pln|peripheral lymph node|L126476|peripheral lymph node|UMLS|E0700917|E0700913|acronym|||||
|R189227|Pi|S057974|pi|inorganic phosphate|L094992|inorganic phosphate|UMLS|E0700951|E0351723|acronym|||||
|R189228|Pi|S057974|pi|inorganic phosphorus|L094995|inorganic phosphorus|UMLS|E0700951|E0688813|acronym|||||
|R189258|PY|S057365|py|person year|L127087|person year|UMLS|E0700990|E0571265|acronym|||||
|R189259|PY|S057365|py|person-year|L127093|person year|UMLS|E0700990|E0571265|acronym|||||
|R189260|PY|S057365|py|patient year|L125080|patient year|UMLS|E0700990|E0045994|acronym|||||
|R189261|PY|S057365|py|patient-year|L125096|patient year|UMLS|E0700990|E0045994|acronym|||||
|R189266|PY|S057365|py|polyoma|L131020|polyoma|UMLS|E0700990|E0067989|abbreviation|||||
|R189267|PY|S057365|py|pyridine|L136946|pyridine|UMLS|E0700990|E0051445|abbreviation|||||
|R189349|PMF|S055798|pmf|protonmotive force|L135982|protonmotive force|UMLS|E0701057|E0701046|acronym|||||
|R189350|PMF|S055798|pmf|proton motive force|L135945|protonmotive force|UMLS|E0701057|E0701046|acronym|||||
|R189351|PMF|S055798|pmf|proton-motive force|L135971|protonmotive force|UMLS|E0701057|E0701046|acronym|||||
|R189455|TBL|S069185|tbl|transducin beta-like protein|L159454||UMLS|E0701099|E0701092|acronym|||||
|R189456|TBL|S069185|tbl|transducin β-like protein|L159461||UMLS|E0701099|E0701092|acronym|||||
|R189502|PAP|S053391|pap|papaverine|L124037|papaverine|UMLS|E0701138|E0045325|abbreviation|||||
|R189503|PAP|S053391|pap|Papanicolaou|L025934|Papanicolaou|UMLS|E0701138|E0206765|abbreviation|||||
|R189592|PHY|S055037|phy|physostigmine|L128817|physostigmine|UMLS|E0701191|E0047781|abbreviation|||||
|R189593|PHY|S055037|phy|physalemin|L128719|physalemin|UMLS|E0701191|E0047709|abbreviation|||||
|R189594|PHY|S055037|phy|physalaemin|L128718|physalemin|UMLS|E0701191|E0047709|abbreviation|||||
|R189595|PHY|S055037|phy|phytase|L128818|phytase|UMLS|E0701191|E0047785|abbreviation|||||
|R189799|I|S034143|i|electric current|L070921|electric current|UMLS|E0701296|E0024688|acronym|||||
|R189800|I|S034143|i|incisor|L093869|incisor|UMLS|E0701296|E0033986|acronym|||||
|R189801|I|S034143|i|isochromosome|L099253|isochromosome|UMLS|E0701296|E0410305|acronym|||||
|R189888|QA|S058797|qa|quinic acid|L137493|quinic acid|UMLS|E0701370|E0051656|acronym|||||
|R189890|QA|S058797|qa|primary quinone acceptor|L134007|primary quinone acceptor|UMLS|E0701371|E0701367|abbreviation|||||
|R189894|QB|S058809|qb|secondary quinone acceptor|L144333|secondary quinone acceptor|UMLS|E0701374|E0701368|abbreviation|||||
|R189955|QCMD|S058824|qcmd|quartz crystal microbalance with dissipation monitoring|L137398||UMLS|E0701414||acronym|||||
|R190107|QS|S058950|qs|quorum-sensing|L137540||UMLS|E0701478|E0701477|acronym|||||
|R190142|QUI|S059013|qui|quinidine|L137494|quinidine|UMLS|E0701498|E0051657|abbreviation|||||
|R190229|QoS|S059053|qos|quality of sleep|L137190||UMLS|E0701525||acronym|||||
|R190482|QMS|S058904|qms|quadrupole mass spectrometer|L137144|quadrupole mass spectrometer|UMLS|E0701637|E0701634|acronym|||||
|R190483|QMS|S058904|qms|quadrupole mass spectrometry|L137145|quadrupole mass spectrometry|UMLS|E0701637|E0701635|acronym|||||
|R190563|UV|S074084|uv|ultraviolet|L163914|ultraviolet|UMLS|E0701763|E0062871|acronym|||||
|R190564|UV|S074084|uv|ultra violet|L163657|ultraviolet|UMLS|E0701763|E0062871|acronym|||||
|R190577|US|S073935|us|United States|L035107||UMLS|E0701772|E0005930|acronym|||||
|R190578|US|S073935|us|ultrasound|L163857|ultrasound|UMLS|E0701772|E0062864|acronym|||||
|R190579|US|S073935|us|ultra-sound|L163734||UMLS|E0701772|E0062864|acronym|||||
|R190580|US|S073935|us|ultrasonography|L163854|ultrasonography|UMLS|E0701772|E0062863|acronym|||||
|R190581|US|S073935|us|ultra-sonography|L163733||UMLS|E0701772|E0062863|acronym|||||
|R190751|UB|S073230|ub|ubiquitin|L163460|ubiquitin|UMLS|E0701879|E0062797|abbreviation|||||
|R190762|upd|S102702|upd|Unpaired|L035271|unpair|UMLS|E0701891|E0701888|abbreviation|||||
|R190763|upd|S102702|upd|unpaired|L164362|unpair|UMLS|E0701891|E0701888|abbreviation|||||
|R190920|USG|S074003|usg|urine specific gravity|L164987|urine specific gravity|UMLS|E0701967|E0701965|acronym|||||
|R190921|USG|S074003|usg|urine-specific gravity|L164995|urine specific gravity|UMLS|E0701967|E0701965|acronym|||||
|R191168|UU|S074076|uu|Ureaplasma urealyticum|L035289|Ureaplasma urealyticum|UMLS|E0702113|E0500056|acronym|||||
|R191169|UU|S074076|uu|Urea-plasma urealyticum|L035288||UMLS|E0702113|E0500056|acronym|||||
|R191439|UF|S073500|uf|uteroferrin|L165145|uteroferrin|UMLS|E0702266|E0306680|acronym|||||
|R191497|IGH|S035505|igh|immunoglobulin heavy chain|L093377|immunoglobulin heavy chain|UMLS|E0702302|E0033628|acronym|||||
|R191498|IGH|S035505|igh|immunoglobulin heavy-chain|L093384|immunoglobulin heavy chain|UMLS|E0702302|E0033628|acronym|||||
|R191499|IGH|S035505|igh|immuno-globulin heavy chain|L093113||UMLS|E0702302|E0033628|acronym|||||
|R191500|IGH|S035505|igh|immuno-globulin heavy-chain|L093115||UMLS|E0702302|E0033628|acronym|||||
|R191583|UVC|S074125|uvc|ultraviolet C|L163926|ultraviolet C|UMLS|E0702350|E0346084|acronym|||||
|R191584|UVC|S074125|uvc|ultraviolet-C|L163963|ultraviolet C|UMLS|E0702350|E0346084|acronym|||||
|R191585|UVC|S074125|uvc|ultraviolet C light|L163927|ultraviolet C light|UMLS|E0702350|E0702348|acronym|||||
|R191586|UVC|S074125|uvc|ultraviolet-C light|L163964|ultraviolet C light|UMLS|E0702350|E0702348|acronym|||||
|R191626|UCBT|S073303|ucbt|unrelated cord blood transplantation|L164372|unrelated cord blood transplantation|UMLS|E0702377|E0702373|acronym|||||
|R191627|UCBT|S073303|ucbt|unrelated cord-blood transplantation|L164374|unrelated cord blood transplantation|UMLS|E0702377|E0702373|acronym|||||
|R191628|UCBT|S073303|ucbt|unrelated cord blood transplant|L164371|unrelated cord blood transplant|UMLS|E0702377|E0702375|acronym|||||
|R191629|UCBT|S073303|ucbt|unrelated cord-blood transplant|L164373|unrelated cord blood transplant|UMLS|E0702377|E0702375|acronym|||||
|R191826|UD|S073382|ud|ultradistal|L163760|ultradistal|UMLS|E0702973|E0518255|acronym|||||
|R191827|UD|S073382|ud|ultra-distal|L163668||UMLS|E0702973|E0518255|acronym|||||
|R192021|UBC|S073243|ubc|ubiquitin-conjugating enzyme|L163541||UMLS|E0703027|E0703023|abbreviation|||||
|R192023|UBC|S073243|ubc|ubiquitin C|L163462|ubiquitin C|UMLS|E0703028|E0703025|abbreviation|||||
|R192024|UBC|S073243|ubc|ubiquitin-C|L163529|ubiquitin C|UMLS|E0703028|E0703025|abbreviation|||||
|R192247|UBP|S073280|ubp|ubiquitin-specific processing protease|L163583||UMLS|E0703211|E0703209|acronym|||||
|R192248|UBP|S073280|ubp|ubiquitin protease|L163523|ubiquitin protease|UMLS|E0703211|E0612416|acronym|||||
|R192249|UBP|S073280|ubp|ubiquitin-protease|L163577|ubiquitin protease|UMLS|E0703211|E0612416|acronym|||||
|R192664|UVA|S074118|uva|ultraviolet A|L163915|ultraviolet A|UMLS|E0703524|E0062872|acronym|||||
|R192665|UVA|S074118|uva|ultraviolet a|L163928|ultraviolet A|UMLS|E0703524|E0062872|acronym|||||
|R192666|UVA|S074118|uva|ultraviolet-A|L163955|ultraviolet A|UMLS|E0703524|E0062872|acronym|||||
|R192667|UVA|S074118|uva|ultraviolet-a|L163965|ultraviolet A|UMLS|E0703524|E0062872|acronym|||||
|R192668|UVA|S074118|uva|ultraviolet A light|L163916|ultraviolet A light|UMLS|E0703524|E0701883|acronym|||||
|R192669|UVA|S074118|uva|ultraviolet-A light|L163956|ultraviolet A light|UMLS|E0703524|E0701883|acronym|||||
|R192670|UVA|S074118|uva|ultraviolet light A|L163941|ultraviolet light A|UMLS|E0703524|E0701884|acronym|||||
|R192671|UVA|S074118|uva|ultraviolet light-A|L163943|ultraviolet light A|UMLS|E0703524|E0701884|acronym|||||
|R192672|UVA|S074118|uva|ultraviolet A radiation|L163917|ultraviolet A radiation|UMLS|E0703524|E0701885|acronym|||||
|R192673|UVA|S074118|uva|ultraviolet-A radiation|L163957|ultraviolet A radiation|UMLS|E0703524|E0701885|acronym|||||
|R192684|UVA|S074118|uva|University of Virginia|L035257||UMLS|E0703525|E0702471|abbreviation|||||
|R192694|UV|S074084|uv|ultraviolet|L163914|ultraviolet|UMLS|E0703528|E0062870|acronym|||||
|R192695|UV|S074084|uv|ultra violet|L163657|ultraviolet|UMLS|E0703528|E0062870|acronym|||||
|R192696|UV|S074084|uv|ultraviolet light|L163940|ultraviolet light|UMLS|E0703528|E0062874|acronym|||||
|R192697|UV|S074084|uv|ultra-violet light|L163740||UMLS|E0703528|E0062874|acronym|||||
|R192698|UV|S074084|uv|ultraviolet radiation|L163948|ultraviolet radiation|UMLS|E0703528|E0321599|acronym|||||
|R192699|UV|S074084|uv|ultraviolet irradiation|L163939|ultraviolet irradiation|UMLS|E0703528|E0701748|acronym|||||
|R193077|university affiliated VA medical center|S102688|university affiliated va medical center|university affiliated Veterans Affairs medical center|L164326||UMLS|E0704830|E0704607|acronym|||||
|R193078|university affiliated VA medical center|S102688|university affiliated va medical center|university-affiliated Veterans Affairs medical center|L164347||UMLS|E0704830|E0704607|acronym|||||
|R193079|university affiliated VA medical center|S102688|university affiliated va medical center|university affiliated Veteran's Affairs medical center|L164323||UMLS|E0704830|E0704607|acronym|||||
|R193080|university affiliated VA medical center|S102688|university affiliated va medical center|university affiliated Veterans' Affairs medical center|L164329||UMLS|E0704830|E0704607|acronym|||||
|R193081|university affiliated VA medical center|S102688|university affiliated va medical center|university-affiliated Veteran's Affairs medical center|L164344||UMLS|E0704830|E0704607|acronym|||||
|R193082|university affiliated VA medical center|S102688|university affiliated va medical center|university-affiliated Veterans' Affairs medical center|L164350||UMLS|E0704830|E0704607|acronym|||||
|R193113|university-affiliated VA medical center|S102690|university_affiliated va medical center|university affiliated Veterans Affairs medical center|L164326||UMLS|E0704830|E0704607|acronym|||||
|R193114|university-affiliated VA medical center|S102690|university_affiliated va medical center|university-affiliated Veterans Affairs medical center|L164347||UMLS|E0704830|E0704607|acronym|||||
|R193115|university-affiliated VA medical center|S102690|university_affiliated va medical center|university affiliated Veteran's Affairs medical center|L164323||UMLS|E0704830|E0704607|acronym|||||
|R193116|university-affiliated VA medical center|S102690|university_affiliated va medical center|university affiliated Veterans' Affairs medical center|L164329||UMLS|E0704830|E0704607|acronym|||||
|R193117|university-affiliated VA medical center|S102690|university_affiliated va medical center|university-affiliated Veteran's Affairs medical center|L164344||UMLS|E0704830|E0704607|acronym|||||
|R193118|university-affiliated VA medical center|S102690|university_affiliated va medical center|university-affiliated Veterans' Affairs medical center|L164350||UMLS|E0704830|E0704607|acronym|||||
|R194030|PYC|S057368|pyc|pyruvate carboxylase|L137067|pyruvate carboxylase|UMLS|E0706074|E0051482|acronym|||||
|R194031|Pyc|S058711|pyc|pyruvate carboxylase|L137067|pyruvate carboxylase|UMLS|E0706074|E0051482|acronym|||||
|R194071|PZP|S057399|pzp|porcine zona pellucida|L131385|porcine zona pellucida|UMLS|E0706095|E0706093|acronym|||||
|R196225|RAP|S059713|rap|rapamycin|L138123|rapamycin|UMLS|E0708006|E0319268|abbreviation|||||
|R196235|RAP1|S059717|rap1|rhoptry associated protein 1|L142416||UMLS|E0708010|E0694378|acronym|||||
|R196236|RAP1|S059717|rap1|rhoptry associated protein-1|L142417||UMLS|E0708010|E0694378|acronym|||||
|R196237|RAP1|S059717|rap1|rhoptry-associated protein 1|L142418||UMLS|E0708010|E0694378|acronym|||||
|R196238|RAP1|S059717|rap1|rhoptry-associated protein-1|L142420||UMLS|E0708010|E0694378|acronym|||||
|R196243|RAP1|S059717|rap1|repressor activator protein 1|L141111|repressor activator protein 1|UMLS|E0708011|E0708007|acronym|||||
|R196244|RAP1|S059717|rap1|repressor-activator protein 1|L141119|repressor activator protein 1|UMLS|E0708011|E0708007|acronym|||||
|R196245|RAP1|S059717|rap1|Ras-associated protein 1|L028515||UMLS|E0708011|E0708008|acronym|||||
|R196246|RAP1|S059717|rap1|Ras-associated protein-1|L028516||UMLS|E0708011|E0708008|acronym|||||
|R196480|RCA|S059903|rca|Rubisco activase|L029425|Rubisco activase|UMLS|E0708199|E0708196|abbreviation|||||
|R196481|RCA|S059903|rca|rubisco activase|L143373|Rubisco activase|UMLS|E0708199|E0708196|abbreviation|||||
|R196614|RDA|S059983|rda|retro Diels-Alder|L141950||UMLS|E0708351|E0741818|acronym|||||
|R196615|RDA|S059983|rda|retro-Diels-Alder|L141953||UMLS|E0708351|E0741818|acronym|||||
|R196758|RDS|S060020|rds|retinal degeneration slow|L141692||UMLS|E0708444||acronym|||||
|R196774|Tre|S072786|tre|rectal temperature|L139921|rectal temperature|UMLS|E0708456|E0319097|abbreviation|||||
|R196888|REB|S060056|reb|rebamipide|L138863|rebamipide|UMLS|E0708512|E0305307|abbreviation|||||
|R196889|REB|S060056|reb|reboxetine|L138867|reboxetine|UMLS|E0708512|E0407727|abbreviation|||||
|R196911|rec|S098379|rec|recombinant|L139263|recombinant|UMLS|E0708539|E0052222|abbreviation|||||
|R196917|rec|S098379|rec|receptor|L138915|receptor|UMLS|E0708541|E0052187|abbreviation|||||
|R196918|rec|S098379|rec|recombination|L139823|recombination|UMLS|E0708541|E0052226|abbreviation|||||
|R197027|RED|S060063|red|NADPH-cytochrome P450 reductase|L023660||UMLS|E0708575|E0708574|abbreviation|||||
