GroupID|EntryID|SF|SFUI|NormSF|NSFUI|PrefSF|LF|LFUI|NormLF|PrefLF|Source|SFEUI|LFEUI|Type|Score|Count|Frequency|UMLS.CUI
|E188465|PE|S054252|pe|N053580||post-exposure|L131837|||UMLS|E0700623|E0049189|acronym||||
|E188562|PYD|S057369|pyd|N058024||pyridinoline|L136956|pyridinoline||UMLS|E0700639|E0419694|abbreviation||||
|E188765|PAR|S053442|par|N052787||paracetamol|L124312|paracetamol||UMLS|E0700689|E0045394|abbreviation||||
|E188820|PAN|S053363|pan|N052679||polyaniline|L130445|polyaniline||UMLS|E0700716|E0519415|abbreviation||||
|E188892|PLI|S055675|pli|N055407||plaque index|L129209|plaque index||UMLS|E0700800|E0519397|abbreviation||||
|E188893|PLI|S055675|pli|N055407||plaque index|L129209|plaque index||UMLS|E0700801|E0519397|abbreviation||||
|E188914|PFN|S054631|pfn|N054067||plasma fibronectin|L129297|plasma fibronectin||UMLS|E0700811|E0700362|abbreviation||||
|E188919|PLT|S055730|plt|N055465||pyoluteorin|L136916|pyoluteorin||UMLS|E0700815|E0539481|abbreviation||||
|E188920|PLT|S055730|plt|N055465||plantaris|L129200|plantaris||UMLS|E0700815|E0579482|abbreviation||||
|E189218|PLN|S055692|pln|N055424||peripheral lymph node|L126476|peripheral lymph node||UMLS|E0700917|E0700913|acronym||||
|E189227|Pi|S057974|pi|N054698||inorganic phosphate|L094992|inorganic phosphate||UMLS|E0700951|E0351723|acronym||||
|E189228|Pi|S057974|pi|N054698||inorganic phosphorus|L094995|inorganic phosphorus||UMLS|E0700951|E0688813|acronym||||
|E189258|PY|S057365|py|N058014||person year|L127087|person year||UMLS|E0700990|E0571265|acronym||||
|E189259|PY|S057365|py|N058014||person-year|L127093|person year||UMLS|E0700990|E0571265|acronym||||
|E189260|PY|S057365|py|N058014||patient year|L125080|patient year||UMLS|E0700990|E0045994|acronym||||
|E189261|PY|S057365|py|N058014||patient-year|L125096|patient year||UMLS|E0700990|E0045994|acronym||||
|E189266|PY|S057365|py|N058014||polyoma|L131020|polyoma||UMLS|E0700990|E0067989|abbreviation||||
|E189267|PY|S057365|py|N058014||pyridine|L136946|pyridine||UMLS|E0700990|E0051445|abbreviation||||
|E189349|PMF|S055798|pmf|N055534||protonmotive force|L135982|protonmotive force||UMLS|E0701057|E0701046|acronym||||
|E189350|PMF|S055798|pmf|N055534||proton motive force|L135945|protonmotive force||UMLS|E0701057|E0701046|acronym||||
|E189351|PMF|S055798|pmf|N055534||proton-motive force|L135971|protonmotive force||UMLS|E0701057|E0701046|acronym||||
|E189455|TBL|S069185|tbl|N068484||transducin beta-like protein|L159454|||UMLS|E0701099|E0701092|acronym||||
|E189456|TBL|S069185|tbl|N068484||transducin β-like protein|L159461|||UMLS|E0701099|E0701092|acronym||||
|E189502|PAP|S053391|pap|N052731||papaverine|L124037|papaverine||UMLS|E0701138|E0045325|abbreviation||||
|E189503|PAP|S053391|pap|N052731||Papanicolaou|L025934|Papanicolaou||UMLS|E0701138|E0206765|abbreviation||||
|E189592|PHY|S055037|phy|N054687||physostigmine|L128817|physostigmine||UMLS|E0701191|E0047781|abbreviation||||
|E189593|PHY|S055037|phy|N054687||physalemin|L128719|physalemin||UMLS|E0701191|E0047709|abbreviation||||
|E189594|PHY|S055037|phy|N054687||physalaemin|L128718|physalemin||UMLS|E0701191|E0047709|abbreviation||||
|E189595|PHY|S055037|phy|N054687||phytase|L128818|phytase||UMLS|E0701191|E0047785|abbreviation||||
|E189799|I|S034143|i|N033994||electric current|L070921|electric current||UMLS|E0701296|E0024688|acronym||||
|E189800|I|S034143|i|N033994||incisor|L093869|incisor||UMLS|E0701296|E0033986|acronym||||
|E189801|I|S034143|i|N033994||isochromosome|L099253|isochromosome||UMLS|E0701296|E0410305|acronym||||
|E189888|QA|S058797|qa|N058161||quinic acid|L137493|quinic acid||UMLS|E0701370|E0051656|acronym||||
|E189890|QA|S058797|qa|N058161||primary quinone acceptor|L134007|primary quinone acceptor||UMLS|E0701371|E0701367|abbreviation||||
|E189894|QB|S058809|qb|N058176||secondary quinone acceptor|L144333|secondary quinone acceptor||UMLS|E0701374|E0701368|abbreviation||||
|E189955|QCMD|S058824|qcmd|N058196||quartz crystal microbalance with dissipation monitoring|L137398|||UMLS|E0701414||acronym||||
|E190107|QS|S058950|qs|N058331||quorum-sensing|L137540|||UMLS|E0701478|E0701477|acronym||||
|E190142|QUI|S059013|qui|N058406||quinidine|L137494|quinidine||UMLS|E0701498|E0051657|abbreviation||||
|E190229|QoS|S059053|qos|N058303||quality of sleep|L137190|||UMLS|E0701525||acronym||||
|E190482|QMS|S058904|qms|N058279||quadrupole mass spectrometer|L137144|quadrupole mass spectrometer||UMLS|E0701637|E0701634|acronym||||
|E190483|QMS|S058904|qms|N058279||quadrupole mass spectrometry|L137145|quadrupole mass spectrometry||UMLS|E0701637|E0701635|acronym||||
|E190563|UV|S074084|uv|N073040||ultraviolet|L163914|ultraviolet||UMLS|E0701763|E0062871|acronym||||
|E190564|UV|S074084|uv|N073040||ultra violet|L163657|ultraviolet||UMLS|E0701763|E0062871|acronym||||
|E190577|US|S073935|us|N072883||United States|L035107|||UMLS|E0701772|E0005930|acronym||||
|E190578|US|S073935|us|N072883||ultrasound|L163857|ultrasound||UMLS|E0701772|E0062864|acronym||||
|E190579|US|S073935|us|N072883||ultra-sound|L163734|||UMLS|E0701772|E0062864|acronym||||
|E190580|US|S073935|us|N072883||ultrasonography|L163854|ultrasonography||UMLS|E0701772|E0062863|acronym||||
|E190581|US|S073935|us|N072883||ultra-sonography|L163733|||UMLS|E0701772|E0062863|acronym||||
|E190751|UB|S073230|ub|N072117||ubiquitin|L163460|ubiquitin||UMLS|E0701879|E0062797|abbreviation||||
|E190762|upd|S102702|upd|N072770||Unpaired|L035271|unpair||UMLS|E0701891|E0701888|abbreviation||||
|E190763|upd|S102702|upd|N072770||unpaired|L164362|unpair||UMLS|E0701891|E0701888|abbreviation||||
|E190920|USG|S074003|usg|N072951||urine specific gravity|L164987|urine specific gravity||UMLS|E0701967|E0701965|acronym||||
|E190921|USG|S074003|usg|N072951||urine-specific gravity|L164995|urine specific gravity||UMLS|E0701967|E0701965|acronym||||
|E191168|UU|S074076|uu|N073031||Ureaplasma urealyticum|L035289|Ureaplasma urealyticum||UMLS|E0702113|E0500056|acronym||||
|E191169|UU|S074076|uu|N073031||Urea-plasma urealyticum|L035288|||UMLS|E0702113|E0500056|acronym||||
|E191439|UF|S073500|uf|N072400||uteroferrin|L165145|uteroferrin||UMLS|E0702266|E0306680|acronym||||
|E191497|IGH|S035505|igh|N035443||immunoglobulin heavy chain|L093377|immunoglobulin heavy chain||UMLS|E0702302|E0033628|acronym||||
|E191498|IGH|S035505|igh|N035443||immunoglobulin heavy-chain|L093384|immunoglobulin heavy chain||UMLS|E0702302|E0033628|acronym||||
|E191499|IGH|S035505|igh|N035443||immuno-globulin heavy chain|L093113|||UMLS|E0702302|E0033628|acronym||||
|E191500|IGH|S035505|igh|N035443||immuno-globulin heavy-chain|L093115|||UMLS|E0702302|E0033628|acronym||||
|E191583|UVC|S074125|uvc|N073075||ultraviolet C|L163926|ultraviolet C||UMLS|E0702350|E0346084|acronym||||
|E191584|UVC|S074125|uvc|N073075||ultraviolet-C|L163963|ultraviolet C||UMLS|E0702350|E0346084|acronym||||
|E191585|UVC|S074125|uvc|N073075||ultraviolet C light|L163927|ultraviolet C light||UMLS|E0702350|E0702348|acronym||||
|E191586|UVC|S074125|uvc|N073075||ultraviolet-C light|L163964|ultraviolet C light||UMLS|E0702350|E0702348|acronym||||
|E191626|UCBT|S073303|ucbt|N072199||unrelated cord blood transplantation|L164372|unrelated cord blood transplantation||UMLS|E0702377|E0702373|acronym||||
|E191627|UCBT|S073303|ucbt|N072199||unrelated cord-blood transplantation|L164374|unrelated cord blood transplantation||UMLS|E0702377|E0702373|acronym||||
|E191628|UCBT|S073303|ucbt|N072199||unrelated cord blood transplant|L164371|unrelated cord blood transplant||UMLS|E0702377|E0702375|acronym||||
|E191629|UCBT|S073303|ucbt|N072199||unrelated cord-blood transplant|L164373|unrelated cord blood transplant||UMLS|E0702377|E0702375|acronym||||
|E191826|UD|S073382|ud|N072284||ultradistal|L163760|ultradistal||UMLS|E0702973|E0518255|acronym||||
|E191827|UD|S073382|ud|N072284||ultra-distal|L163668|||UMLS|E0702973|E0518255|acronym||||
|E192021|UBC|S073243|ubc|N072132||ubiquitin-conjugating enzyme|L163541|||UMLS|E0703027|E0703023|abbreviation||||
|E192023|UBC|S073243|ubc|N072132||ubiquitin C|L163462|ubiquitin C||UMLS|E0703028|E0703025|abbreviation||||
|E192024|UBC|S073243|ubc|N072132||ubiquitin-C|L163529|ubiquitin C||UMLS|E0703028|E0703025|abbreviation||||
|E192247|UBP|S073280|ubp|N072173||ubiquitin-specific processing protease|L163583|||UMLS|E0703211|E0703209|acronym||||
|E192248|UBP|S073280|ubp|N072173||ubiquitin protease|L163523|ubiquitin protease||UMLS|E0703211|E0612416|acronym||||
|E192249|UBP|S073280|ubp|N072173||ubiquitin-protease|L163577|ubiquitin protease||UMLS|E0703211|E0612416|acronym||||
|E192664|UVA|S074118|uva|N073068||ultraviolet A|L163915|ultraviolet A||UMLS|E0703524|E0062872|acronym||||
|E192665|UVA|S074118|uva|N073068||ultraviolet a|L163928|ultraviolet A||UMLS|E0703524|E0062872|acronym||||
|E192666|UVA|S074118|uva|N073068||ultraviolet-A|L163955|ultraviolet A||UMLS|E0703524|E0062872|acronym||||
|E192667|UVA|S074118|uva|N073068||ultraviolet-a|L163965|ultraviolet A||UMLS|E0703524|E0062872|acronym||||
|E192668|UVA|S074118|uva|N073068||ultraviolet A light|L163916|ultraviolet A light||UMLS|E0703524|E0701883|acronym||||
|E192669|UVA|S074118|uva|N073068||ultraviolet-A light|L163956|ultraviolet A light||UMLS|E0703524|E0701883|acronym||||
|E192670|UVA|S074118|uva|N073068||ultraviolet light A|L163941|ultraviolet light A||UMLS|E0703524|E0701884|acronym||||
|E192671|UVA|S074118|uva|N073068||ultraviolet light-A|L163943|ultraviolet light A||UMLS|E0703524|E0701884|acronym||||
|E192672|UVA|S074118|uva|N073068||ultraviolet A radiation|L163917|ultraviolet A radiation||UMLS|E0703524|E0701885|acronym||||
|E192673|UVA|S074118|uva|N073068||ultraviolet-A radiation|L163957|ultraviolet A radiation||UMLS|E0703524|E0701885|acronym||||
|E192684|UVA|S074118|uva|N073068||University of Virginia|L035257|||UMLS|E0703525|E0702471|abbreviation||||
|E192694|UV|S074084|uv|N073040||ultraviolet|L163914|ultraviolet||UMLS|E0703528|E0062870|acronym||||
|E192695|UV|S074084|uv|N073040||ultra violet|L163657|ultraviolet||UMLS|E0703528|E0062870|acronym||||
|E192696|UV|S074084|uv|N073040||ultraviolet light|L163940|ultraviolet light||UMLS|E0703528|E0062874|acronym||||
|E192697|UV|S074084|uv|N073040||ultra-violet light|L163740|||UMLS|E0703528|E0062874|acronym||||
|E192698|UV|S074084|uv|N073040||ultraviolet radiation|L163948|ultraviolet radiation||UMLS|E0703528|E0321599|acronym||||
|E192699|UV|S074084|uv|N073040||ultraviolet irradiation|L163939|ultraviolet irradiation||UMLS|E0703528|E0701748|acronym||||
|E193077|university affiliated VA medical center|S102688|university affiliated va medical center|N072704||university affiliated Veterans Affairs medical center|L164326|||UMLS|E0704830|E0704607|acronym||||
|E193078|university affiliated VA medical center|S102688|university affiliated va medical center|N072704||university-affiliated Veterans Affairs medical center|L164347|||UMLS|E0704830|E0704607|acronym||||
|E193079|university affiliated VA medical center|S102688|university affiliated va medical center|N072704||university affiliated Veteran's Affairs medical center|L164323|||UMLS|E0704830|E0704607|acronym||||
|E193080|university affiliated VA medical center|S102688|university affiliated va medical center|N072704||university affiliated Veterans' Affairs medical center|L164329|||UMLS|E0704830|E0704607|acronym||||
|E193081|university affiliated VA medical center|S102688|university affiliated va medical center|N072704||university-affiliated Veteran's Affairs medical center|L164344|||UMLS|E0704830|E0704607|acronym||||
|E193082|university affiliated VA medical center|S102688|university affiliated va medical center|N072704||university-affiliated Veterans' Affairs medical center|L164350|||UMLS|E0704830|E0704607|acronym||||
|E193113|university-affiliated VA medical center|S102690|university_affiliated va medical center|N072705||university affiliated Veterans Affairs medical center|L164326|||UMLS|E0704830|E0704607|acronym||||
|E193114|university-affiliated VA medical center|S102690|university_affiliated va medical center|N072705||university-affiliated Veterans Affairs medical center|L164347|||UMLS|E0704830|E0704607|acronym||||
|E193115|university-affiliated VA medical center|S102690|university_affiliated va medical center|N072705||university affiliated Veteran's Affairs medical center|L164323|||UMLS|E0704830|E0704607|acronym||||
|E193116|university-affiliated VA medical center|S102690|university_affiliated va medical center|N072705||university affiliated Veterans' Affairs medical center|L164329|||UMLS|E0704830|E0704607|acronym||||
|E193117|university-affiliated VA medical center|S102690|university_affiliated va medical center|N072705||university-affiliated Veteran's Affairs medical center|L164344|||UMLS|E0704830|E0704607|acronym||||
|E193118|university-affiliated VA medical center|S102690|university_affiliated va medical center|N072705||university-affiliated Veterans' Affairs medical center|L164350|||UMLS|E0704830|E0704607|acronym||||
|E194030|PYC|S057368|pyc|N058023||pyruvate carboxylase|L137067|pyruvate carboxylase||UMLS|E0706074|E0051482|acronym||||
|E194031|Pyc|S058711|pyc|N058023||pyruvate carboxylase|L137067|pyruvate carboxylase||UMLS|E0706074|E0051482|acronym||||
|E194071|PZP|S057399|pzp|N058068||porcine zona pellucida|L131385|porcine zona pellucida||UMLS|E0706095|E0706093|acronym||||
|E196225|RAP|S059713|rap|N059140||rapamycin|L138123|rapamycin||UMLS|E0708006|E0319268|abbreviation||||
|E196235|RAP1|S059717|rap1|N059141||rhoptry associated protein 1|L142416|||UMLS|E0708010|E0694378|acronym||||
|E196236|RAP1|S059717|rap1|N059141||rhoptry associated protein-1|L142417|||UMLS|E0708010|E0694378|acronym||||
|E196237|RAP1|S059717|rap1|N059141||rhoptry-associated protein 1|L142418|||UMLS|E0708010|E0694378|acronym||||
|E196238|RAP1|S059717|rap1|N059141||rhoptry-associated protein-1|L142420|||UMLS|E0708010|E0694378|acronym||||
|E196243|RAP1|S059717|rap1|N059141||repressor activator protein 1|L141111|repressor activator protein 1||UMLS|E0708011|E0708007|acronym||||
|E196244|RAP1|S059717|rap1|N059141||repressor-activator protein 1|L141119|repressor activator protein 1||UMLS|E0708011|E0708007|acronym||||
|E196245|RAP1|S059717|rap1|N059141||Ras-associated protein 1|L028515|||UMLS|E0708011|E0708008|acronym||||
|E196246|RAP1|S059717|rap1|N059141||Ras-associated protein-1|L028516|||UMLS|E0708011|E0708008|acronym||||
|E196480|RCA|S059903|rca|N059367||Rubisco activase|L029425|Rubisco activase||UMLS|E0708199|E0708196|abbreviation||||
|E196481|RCA|S059903|rca|N059367||rubisco activase|L143373|Rubisco activase||UMLS|E0708199|E0708196|abbreviation||||
|E196614|RDA|S059983|rda|N059467||retro Diels-Alder|L141950|||UMLS|E0708351|E0741818|acronym||||
|E196615|RDA|S059983|rda|N059467||retro-Diels-Alder|L141953|||UMLS|E0708351|E0741818|acronym||||
|E196758|RDS|S060020|rds|N059510||retinal degeneration slow|L141692|||UMLS|E0708444||acronym||||
|E196774|Tre|S072786|tre|N071079||rectal temperature|L139921|rectal temperature||UMLS|E0708456|E0319097|abbreviation||||
|E196888|REB|S060056|reb|N059570||rebamipide|L138863|rebamipide||UMLS|E0708512|E0305307|abbreviation||||
|E196889|REB|S060056|reb|N059570||reboxetine|L138867|reboxetine||UMLS|E0708512|E0407727|abbreviation||||
|E196911|rec|S098379|rec|N059572||recombinant|L139263|recombinant||UMLS|E0708539|E0052222|abbreviation||||
|E196917|rec|S098379|rec|N059572||receptor|L138915|receptor||UMLS|E0708541|E0052187|abbreviation||||
|E196918|rec|S098379|rec|N059572||recombination|L139823|recombination||UMLS|E0708541|E0052226|abbreviation||||
|E197027|RED|S060063|red|N059615||NADPH-cytochrome P450 reductase|L023660|||UMLS|E0708575|E0708574|abbreviation||||
|E197028|RED|S060063|red|N059615||NADPH:cytochrome P450 reductase|L023669|||UMLS|E0708575|E0708574|abbreviation||||
|E197029|RED|S060063|red|N059615||NADPH-cytochrome P-450 reductase|L023658|||UMLS|E0708575|E0708574|abbreviation||||
|E197030|RED|S060063|red|N059615||NADPH: cytochrome P450 reductase|L023667|||UMLS|E0708575|E0708574|abbreviation||||
|E197031|RED|S060063|red|N059615||NADPH:cytochrome P-450 reductase|L023668|||UMLS|E0708575|E0708574|abbreviation||||
|E197032|RED|S060063|red|N059615||NADPH: cytochrome P-450 reductase|L023666|||UMLS|E0708575|E0708574|abbreviation||||
|E197033|RED|S060063|red|N059615||reductase|L140151|reductase||UMLS|E0708575|E0052371|abbreviation||||
|E197160|ref|S098425|ref|N059630||reference|L140172|reference||UMLS|E0708692|E0052412|abbreviation||||
|E197262|REF|S060076|ref|N059630||regional ejection fraction|L140325|regional ejection fraction||UMLS|E0708725|E0708695|acronym||||
|E197268|REL|S060088|rel|N059654||relapse|L140505|relapse||UMLS|E0708729|E0052598|abbreviation||||
|E197269|REL|S060088|rel|N059654||relative|L140541|relative||UMLS|E0708729|E0052610|abbreviation||||
|E197272|REL|S060088|rel|N059654||relative|L140541|relative||UMLS|E0708730|E0052609|abbreviation||||
|E197275|rel|S098440|rel|N059654||relative|L140541|relative||UMLS|E0708731|E0052609|abbreviation||||
|E197462|RER|S060148|rer|N059737||rough endoplasmic reticulum|L143318|rough endoplasmic reticulum||UMLS|E0708849|E0319494|acronym||||
|E197472|RES|S060153|res|N059742||resveratrol|L141598|resveratrol||UMLS|E0708856|E0236204|abbreviation||||
|E197497|RET|S060161|ret|N059758||reticulocyte|L141645|reticulocyte||UMLS|E0708866|E0069884|abbreviation||||
|E197498|RET|S060161|ret|N059758||receptor tyrosine kinase|L139115|receptor tyrosine kinase||UMLS|E0708866|E0409096|abbreviation||||
|E197522|REMD|S060121|remd|N059693||rapid eye movement sleep deprivation|L138165|rapid eye movement sleep deprivation||UMLS|E0708883|E0708881|acronym||||
|E197523|REMD|S060121|remd|N059693||rapid-eye-movement sleep deprivation|L138230|rapid eye movement sleep deprivation||UMLS|E0708883|E0708881|acronym||||
|E197592|RF|S060175|rf|N059783||radiofrequency|L137875|radiofrequency||UMLS|E0708938|E0051820|acronym||||
|E197593|RF|S060175|rf|N059783||radio frequency|L137750|radiofrequency||UMLS|E0708938|E0051820|acronym||||
|E197594|RF|S060175|rf|N059783||radio-frequency|L137789|radiofrequency||UMLS|E0708938|E0051820|acronym||||
|E197612|RFE|S060195|rfe|N059811||radiofrequency energy|L137880|radiofrequency energy||UMLS|E0708951|E0580855|acronym||||
|E197613|RFE|S060195|rfe|N059811||radio frequency energy|L137753|radiofrequency energy||UMLS|E0708951|E0580855|acronym||||
|E197614|RFE|S060195|rfe|N059811||radio-frequency energy|L137792|radiofrequency energy||UMLS|E0708951|E0580855|acronym||||
|E197656|RFP|S060217|rfp|N059834||RET finger protein|L028169|RET finger protein||UMLS|E0708982|E0708978|acronym||||
|E197657|RFP|S060217|rfp|N059834||Ret finger protein|L028905|RET finger protein||UMLS|E0708982|E0708978|acronym||||
|E197658|RFP|S060217|rfp|N059834||ret finger protein|L141601|RET finger protein||UMLS|E0708982|E0708978|acronym||||
|E198170|RGN|S060256|rgn|N059882||regucalcin|L140384|regucalcin||UMLS|E0709215|E0636649|abbreviation||||
|E198188|RGP|S060259|rgp|N059885||rabies glycoprotein|L137613|rabies glycoprotein||UMLS|E0709230|E0670335|acronym||||
|E198189|Rgp|S061825|rgp|N059885||rabies glycoprotein|L137613|rabies glycoprotein||UMLS|E0709230|E0670335|acronym||||
|E198202|RGU|S060271|rgu|N059900||regional glucose utilisation|L140327|regional glucose utilisation||UMLS|E0709246|E0709244|acronym||||
