LF1|LF2|Synonym
multifluor fluorescence in-situ hybridisation|multi-fluor fluorescence in-situ hybridisation|Y
multi-locus variable number tandem repeat analysis|multi-locus variable-number tandem repeat analysis|Y
multi-locus variable number tandem repeat analysis|multi-locus variable number tandem-repeat analysis|Y
Reis-Bücklers' corneal dystrophy|Reis-Bücklers corneal dystrophy|Y
silver stained nucleolar organiser region|silver-stained nucleolar organiser region|Y
silver stained nucleolar organiser region|silver stained nucleolar organizer region|Y
IL-13 receptor α1 chain|IL-13 receptor α 1 chain|Y
eucaryotic translation initiation factor 5|eucaryotic translation initiation factor 2|Y
eucaryotic translation initiation factor 5|eucaryotic translation initiation factor 3|Y
N-acetyl-muramyl-L-alanyl-D-isoglutamine|N-acetylmuramyl-L-alanyl-D-isoglutamine|Y
hypo-gamma globulinemia|hypo-gamma globulinaemia|Y
hypo-gamma globulinemia|hypo-gammaglobulinemia|Y
phosphatidylinositol bis-phosphate|phosphatidyl inositol bis-phosphate|Y
phosphatidylinositol bis-phosphate|phosphatidyl-inositol bis-phosphate|Y
anti-neutrophil cytoplasmic antibody positive|antineutrophil cytoplasmic antibody positive|Y
anti-neutrophil cytoplasmic antibody positive|anti-neutrophil cytoplasmic antibody-positive|Y
krüppel-like factor-2|krüppel-like factor-12|Y
International Veterinary Students' Association|International Veterinary Students Association|Y
microphotoelectric plethysmography|micro-photoelectric plethysmography|Y
hysterosalpingoscintigraphy|hysterosalpingo-scintigraphy|Y
anti phospholipid antibody|antiphospholipid antibody|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally downregulated 9|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor cell-expressed developmentally down-regulated 9|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally downregulated 1|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed developmentally down-regulated 8|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor cell-expressed, developmentally downregulated 9|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally down-regulated 1|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed developmentally downregulated 9|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed developmentally down-regulated 5|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally down-regulated 8|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally down-regulated 5|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed developmentally down-regulated 9|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally down-regulated 4|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally downregulated 5|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed developmentally down-regulated 4|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally downregulated 8|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed developmentally down-regulated 1|Y
neural-precursor-cell-expressed, developmentally down-regulated 9|neural-precursor-cell-expressed, developmentally downregulated 2|Y
5-hydroxytryptamine1d|5-hydroxytryptamine1|Y
return-to-zero differential phase shift keying|return-to-zero differential phase-shift keying|Y
anti-asialo-GM(1) antibody|antiasialo-GM(1) antibody|Y
transforming growth factor-beta4|transforming growth factor-beta 4|Y
transforming growth factor-beta4|transforming growth factor-beta|Y
radio-immunoprecipitation|radioimmunoprecipitation|Y
src homology 2 domain-containing protein tyrosine phosphatase 2|src homology 2 domain-containing protein tyrosine phosphatase-2|Y
src homology 2 domain-containing protein tyrosine phosphatase 2|src homology-2 domain-containing protein tyrosine phosphatase 2|Y
src homology 2 domain-containing protein tyrosine phosphatase 2|src homology 2 domain-containing protein tyrosine phosphatase 1|Y
Biopharmaceutics Classification System Class 3|Biopharmaceutics Classification System Class|Y
Biopharmaceutics Classification System Class 3|Biopharmaceutics Classification System Class 2|Y
Biopharmaceutics Classification System Class 3|Biopharmaceutics Classification System Class 4|Y
Biopharmaceutics Classification System Class 3|Biopharmaceutics Classification System Class 1|Y
electron probe micro-analysis|electron probe microanalysis|Y
hyperpolarisation-activated cyclic nucleotide-gated channel|hyperpolarisation-activated cyclic nucleotide gated channel|Y
hyperpolarisation-activated cyclic nucleotide-gated channel|hyperpolarisation activated cyclic nucleotide-gated channel|Y
hyperpolarisation-activated cyclic nucleotide-gated channel|hyperpolarization-activated cyclic nucleotide-gated channel|Y
1-(gamma-glutamylamino)cyclopropane-1-carboxylic acid|1-(gamma-L-glutamylamino)cyclopropane-1-carboxylic acid|Y
non-specific vaginitis|nonspecific vaginitis|Y
cystic fibrosis trans-membrane regulator|cystic fibrosis transmembrane regulator|Y
Fc-gamma receptor-mediated|Fcgamma receptor-mediated|Y
angiotensinconverting enzyme inhibitor|angiotensin converting enzyme inhibitor|Y
angiotensinconverting enzyme inhibitor|angiotensin-converting enzyme inhibitor|Y
intraoperative neuromonitoring|intra-operative neuromonitoring|Y
TATA-binding protein associated factor 3|TATA-binding protein-associated factor 3|Y
TATA-binding protein associated factor 3|TATA-binding protein associated factor 6|Y
TATA-binding protein associated factor 3|TATA-binding protein associated factor 4|Y
TATA-binding protein associated factor 3|TATA-binding protein associated factor 5|Y
TATA-binding protein associated factor 3|TATA-binding protein associated factor-3|Y
forced mid expiratory flow|forced midexpiratory flow|Y
ischemia modified albumin|ischaemia modified albumin|Y
intra-vesical pressure|intravesical pressure|Y
bio-prosthetic heart valve|bioprosthetic heart valve|Y
polysialylated neural cell adhesion molecule|polysialylated-neural cell adhesion molecule|Y
dentatorubro-pallido-luysian atrophy|dentato-rubro-pallido-luysian atrophy|Y
trifunctional protein|tri-functional protein|Y
oro-facio-digital syndrome type V|oro-facio-digital syndrome type IV|Y
comodulation masking release|co-modulation masking release|Y
transpulmonary gradient|trans-pulmonary gradient|Y
dehydro-epiandrosterone sulfate|dehydroepiandrosterone sulfate|Y
retinoblastoma protein-interacting zinc-finger|retinoblastoma protein-interacting zinc-finger 1|Y
tissue inhibitor of metalloproteinase-1|tissue inhibitor of metalloproteinases-1|Y
chitolipooligosaccharide|chitolipo-oligosaccharide|Y
docosa-hexaenoic acid|docosahexaenoic acid|Y
adult T cell leukemia-virus-associated antigen|adult T cell leukemia virus-associated antigen|Y
adult T cell leukemia-virus-associated antigen|adult T-cell leukemia-virus-associated antigen|Y
antiguinea pig immunoglobulin G|anti-guinea pig immunoglobulin G|Y
pseudoexfoliation syndrome|pseudo-exfoliation syndrome|Y
di-isopropylphosphoryl|diisopropylphosphoryl|Y
generalised principal component analysis|generalized principal component analysis|Y
immuno-electrophoretic analysis|immunoelectrophoretic analysis|Y
beta amyloid precursor protein-cleaving enzyme|beta amyloid precursor protein-cleaving enzyme-1|Y
beta amyloid precursor protein-cleaving enzyme|beta amyloid precursor protein-cleaving enzyme 1|Y
beta amyloid precursor protein-cleaving enzyme|beta amyloid precursor protein-cleaving enzyme 2|Y
beta amyloid precursor protein-cleaving enzyme|beta-amyloid precursor protein-cleaving enzyme|Y
beta amyloid precursor protein-cleaving enzyme|beta amyloid precursor protein cleaving enzyme|Y
interleukin-13 receptor α2-chain|interleukine-13 receptor α2-chain|Y
interleukin-13 receptor α2-chain|interleukin-13 receptor α 2-chain|Y
antibothropic fraction|anti-bothropic fraction|Y
nonhistone chromatin protein|non-histone chromatin protein|Y
transactivation response element|trans-activation response element|Y
tubulo-cisternal endoplasmic reticulum|tubulocisternal endoplasmic reticulum|Y
nitroglycerin-mediated dilatation|nitroglycerine-mediated dilatation|Y
sporulation in the absence of Spo eleven-gene 1|sporulation in the absence of Spo eleven-gene 2|Y
inositol triphosphate|inositol trisphosphate|Y
galactose-1-phosphate uridylyltransferase|galactose-1-phosphate uridyltransferase|Y
outpatient cardiac rehabilitation|out-patient cardiac rehabilitation|Y
anticitrullinated protein antibody|anti-citrullinated protein antibody|Y
temperature programmed oxidation|temperature programed oxidation|Y
alveolar macrophage-derived growth factor|alveolar macrophage derived growth factor|Y
hemoglobin S-C disease|hemoglobin SC disease|Y
prothrombin fragment F1+2|prothrombin fragment 1+2|Y
hypothalamo-pituitary adrenal axis|hypothalamopituitary adrenal axis|Y
tetra-ethyl-thiuramdisulfide|tetra-ethyl-thiuram disulfide|Y
endo-bronchial ultrasonography|endobronchial ultrasonography|Y
superspreading event|super-spreading event|Y
poly(A)-binding protein nuclear 1|poly (A)-binding protein nuclear 1|Y
androgen-sterilized rats|androgen-sterilized rat|Y
major breakpoint cluster region|major break-point cluster region|Y
retinoic acid receptor beta|retinoic acid receptor beta2|Y
glycosyl phosphatidylinositol anchored protein|glycosylphosphatidyl-inositol anchored protein|Y
glycosyl phosphatidylinositol anchored protein|glycosyl-phosphatidylinositol anchored protein|Y
glycosyl phosphatidylinositol anchored protein|glycosyl phosphatidylinositol-anchored protein|Y
glycosyl phosphatidylinositol anchored protein|glycosylphosphatidylinositol anchored protein|Y
glycosyl phosphatidylinositol anchored protein|glycosylphosphatidyl inositol anchored protein|Y
anti-hepatitis C virus-positive|antihepatitis C virus-positive|Y
cytosolic phospholipase A(2)|cytosolic phospholipase A(2)α|Y
excision repair cross-complementing group 1|excision repair cross-complementing group 4|Y
excision repair cross-complementing group 1|excision repair cross-complementing group 6|Y
excision repair cross-complementing group 1|excision repair cross-complementing-group 1|Y
excision repair cross-complementing group 1|excision repair cross-complementing group 3|Y
excision repair cross-complementing group 1|excision repair cross-complementing group 5|Y
juvenile nasopharyngeal angiofibroma|juvenile naso-pharyngeal angiofibroma|Y
liquid chromatography-ion trap mass spectrometry|liquid chromatography-ion trap-mass spectrometry|Y
liquid chromatography-ion trap mass spectrometry|liquid chromatography-ion-trap mass spectrometry|Y
liquid chromatography-ion trap mass spectrometry|liquid chromatography/ion trap mass spectrometry|Y
programmed-temperature vaporization|programmed-temperature vapourization|Y
beta amyloid precursor protein-cleaving enzyme-1|beta amyloid precursor protein-cleaving enzyme 1|Y
beta amyloid precursor protein-cleaving enzyme-1|beta amyloid precursor protein cleaving enzyme-1|Y
transepicondylar axis|trans-epicondylar axis|Y
alpha-amino-3-hydroxy-5-methyl-4-isoxazole-propionate|alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate|Y
post-operative mortality|postoperative mortality|Y
anti-granulocyte-macrophage colony-stimulating-factor antibody|anti-granulocyte-macrophage colony-stimulating factor antibody|Y
ureteroneocystostomy|uretero-neocystostomy|Y
fluorescent-labeled antibody|fluorescent-labelled antibody|Y
monoacetoxy-scirpenol|monoacetoxyscirpenol|Y
insulin-like growth factor-I level|insulin-like growth factor-II level|Y
transvaginal hysterectomy|trans-vaginal hysterectomy|Y
American Society of Anaesthesiologists Grade V|American Society of Anaesthesiologists Grade IV|Y
American Society of Anaesthesiologists Grade V|American Society of Anesthesiologists Grade IV|Y
American Society of Anaesthesiologists Grade V|American Society of Anaesthesiologists Grade 1|Y
American Society of Anaesthesiologists Grade V|American Society of Anesthesiologists Grade V|Y
American Society of Anaesthesiologists Grade V|American Society of Anaesthesiologists Grade 3|Y
American Society of Anaesthesiologists Grade V|American Society of Anaesthesiologists Grade 4|Y
American Society of Anaesthesiologists Grade V|American Society of Anaesthesiologists Grade 5|Y
organochlorine compound|organo-chlorine compound|Y
symmetry-adapted cluster-configuration interaction|symmetry adapted cluster-configuration interaction|Y
crosspolarisation magic-angle spinning|cross-polarisation magic-angle spinning|Y
crosspolarisation magic-angle spinning|cross polarisation magic-angle spinning|Y
centromedian nucleus|centro-median nucleus|Y
proinsulin-like growth factor-I|proinsulin-like growth factor-II|Y
food protein-induced enterocolitis syndrome|food-protein-induced enterocolitis syndrome|Y
a disintegrin and metalloproteinase with thrombospondin motif-20|a disintegrin and metalloproteinase with thrombospondin motifs-20|Y
a disintegrin and metalloproteinase with thrombospondin motif-20|a disintegrin and metalloproteinase with thrombospondin motif-1|Y
